,도시이름,날짜,요일한글,방문객한글,방문자수
61,익산시,20210523,일요일,외지인(b),64809.5
62,익산시,20210524,월요일,외지인(b),54792.5
63,익산시,20210730,금요일,외지인(b),65989.0
64,익산시,20210712,월요일,외지인(b),46980.5
65,익산시,20210813,금요일,외지인(b),59066.0
66,익산시,20210812,목요일,외지인(b),52013.5
67,익산시,20210717,토요일,외지인(b),67795.0
68,익산시,20210805,목요일,외지인(b),52913.0
69,익산시,20210719,월요일,외지인(b),51712.5
70,익산시,20210718,일요일,외지인(b),60833.5
71,익산시,20210804,수요일,외지인(b),53035.5
72,익산시,20210720,화요일,외지인(b),52346.0
73,익산시,20210803,화요일,외지인(b),53917.5
74,익산시,20210724,토요일,외지인(b),69482.0
75,익산시,20210723,금요일,외지인(b),59787.0
76,익산시,20210725,일요일,외지인(b),61572.0
77,익산시,20210818,수요일,외지인(b),53018.0
78,익산시,20210726,월요일,외지인(b),56000.0
79,익산시,20210817,화요일,외지인(b),51586.5
80,익산시,20210810,화요일,외지인(b),50736.0
81,익산시,20210811,수요일,외지인(b),51128.0
82,익산시,20210924,금요일,외지인(b),59272.5
83,익산시,20210921,화요일,외지인(b),153709.5
84,익산시,20210923,목요일,외지인(b),59762.5
85,익산시,20210815,일요일,외지인(b),68775.0
86,익산시,20210814,토요일,외지인(b),71851.5
87,익산시,20210801,일요일,외지인(b),57869.0
88,익산시,20210731,토요일,외지인(b),75505.5
89,익산시,20210919,일요일,외지인(b),107929.5
90,익산시,20210802,월요일,외지인(b),52143.0
91,익산시,20210918,토요일,외지인(b),88938.5
92,익산시,20210806,금요일,외지인(b),56476.0
93,익산시,20210807,토요일,외지인(b),63689.5
94,익산시,20210808,일요일,외지인(b),57431.5
95,익산시,20210917,금요일,외지인(b),63455.0
96,익산시,20210816,월요일,외지인(b),58453.5
97,익산시,20210916,목요일,외지인(b),58380.0
98,익산시,20210925,토요일,외지인(b),68425.0
99,익산시,20210809,월요일,외지인(b),50193.5
100,익산시,20210821,토요일,외지인(b),60049.5
101,익산시,20210828,토요일,외지인(b),73538.5
102,익산시,20210729,목요일,외지인(b),59069.5
103,익산시,20210713,화요일,외지인(b),48450.5
104,익산시,20210714,수요일,외지인(b),51688.0
105,익산시,20210824,화요일,외지인(b),49241.5
106,익산시,20210819,목요일,외지인(b),53602.5
107,익산시,20210716,금요일,외지인(b),57739.5
108,익산시,20210715,목요일,외지인(b),50739.5
109,익산시,20210822,일요일,외지인(b),59577.0
110,익산시,20210820,금요일,외지인(b),57785.0
111,익산시,20210827,금요일,외지인(b),59167.5
112,익산시,20210722,목요일,외지인(b),54999.0
113,익산시,20210721,수요일,외지인(b),54047.0
114,익산시,20210727,화요일,외지인(b),56395.5
115,익산시,20210825,수요일,외지인(b),52857.0
116,익산시,20210823,월요일,외지인(b),48919.5
117,익산시,20210826,목요일,외지인(b),56987.0
118,익산시,20210728,수요일,외지인(b),57638.0
119,익산시,20210901,수요일,외지인(b),44569.0
120,익산시,20210913,월요일,외지인(b),53417.0
121,익산시,20210906,월요일,외지인(b),48034.0
122,익산시,20210922,수요일,외지인(b),85078.0
123,익산시,20210905,일요일,외지인(b),59895.5
124,익산시,20210912,일요일,외지인(b),65863.0
125,익산시,20210911,토요일,외지인(b),76055.0
126,익산시,20210910,금요일,외지인(b),60357.5
127,익산시,20210904,토요일,외지인(b),71501.5
128,익산시,20210909,목요일,외지인(b),54887.0
129,익산시,20210915,수요일,외지인(b),57680.0
130,익산시,20210920,월요일,외지인(b),128184.0
131,익산시,20210903,금요일,외지인(b),55541.5
132,익산시,20210908,수요일,외지인(b),52370.5
133,익산시,20210914,화요일,외지인(b),56143.5
134,익산시,20210902,목요일,외지인(b),48037.5
135,익산시,20210829,일요일,외지인(b),65114.0
136,익산시,20210830,월요일,외지인(b),57729.0
137,익산시,20210907,화요일,외지인(b),47838.0
138,익산시,20210926,일요일,외지인(b),60508.0
139,익산시,20210927,월요일,외지인(b),55559.0
