,도시이름,날짜,요일한글,방문객한글,방문자수
52,전주시 완산구,20210213,토요일,외지인(b),133371.0
53,전주시 완산구,20210215,월요일,외지인(b),85921.5
54,전주시 완산구,20210218,목요일,외지인(b),86485.0
55,전주시 완산구,20210217,수요일,외지인(b),78106.0
56,전주시 완산구,20210220,토요일,외지인(b),129080.0
57,전주시 완산구,20210219,금요일,외지인(b),103698.0
58,전주시 완산구,20210216,화요일,외지인(b),82372.5
59,전주시 완산구,20210221,일요일,외지인(b),110099.5
60,전주시 완산구,20210224,수요일,외지인(b),95063.5
61,전주시 완산구,20210401,목요일,외지인(b),70609.0
62,전주시 완산구,20210331,수요일,외지인(b),102357.5
63,전주시 완산구,20210402,금요일,외지인(b),83933.5
64,전주시 완산구,20210404,일요일,외지인(b),88483.5
65,전주시 완산구,20210403,토요일,외지인(b),106834.0
66,전주시 완산구,20210405,월요일,외지인(b),72317.0
67,전주시 완산구,20210406,화요일,외지인(b),71130.5
68,전주시 완산구,20210408,목요일,외지인(b),74284.0
69,전주시 완산구,20210322,월요일,외지인(b),94577.0
70,전주시 완산구,20210321,일요일,외지인(b),109770.5
71,전주시 완산구,20210325,목요일,외지인(b),100345.0
72,전주시 완산구,20210323,화요일,외지인(b),96911.5
73,전주시 완산구,20210324,수요일,외지인(b),98388.5
74,전주시 완산구,20210327,토요일,외지인(b),132331.5
75,전주시 완산구,20210326,금요일,외지인(b),113165.5
76,전주시 완산구,20210328,일요일,외지인(b),108818.5
77,전주시 완산구,20210330,화요일,외지인(b),99606.5
78,전주시 완산구,20210329,월요일,외지인(b),99200.5
79,전주시 완산구,20210418,일요일,외지인(b),100205.0
80,전주시 완산구,20210419,월요일,외지인(b),77497.0
81,전주시 완산구,20210420,화요일,외지인(b),78092.0
82,전주시 완산구,20210421,수요일,외지인(b),78151.5
83,전주시 완산구,20210423,금요일,외지인(b),95746.0
84,전주시 완산구,20210422,목요일,외지인(b),79341.5
85,전주시 완산구,20210425,일요일,외지인(b),105021.0
86,전주시 완산구,20210424,토요일,외지인(b),132237.0
87,전주시 완산구,20210427,화요일,외지인(b),82873.0
88,전주시 완산구,20210426,월요일,외지인(b),84045.5
89,전주시 완산구,20210409,금요일,외지인(b),85676.5
90,전주시 완산구,20210411,일요일,외지인(b),97867.0
91,전주시 완산구,20210410,토요일,외지인(b),122367.0
92,전주시 완산구,20210412,월요일,외지인(b),69471.5
93,전주시 완산구,20210414,수요일,외지인(b),72814.0
94,전주시 완산구,20210413,화요일,외지인(b),71298.5
95,전주시 완산구,20210416,금요일,외지인(b),86789.5
96,전주시 완산구,20210415,목요일,외지인(b),75757.5
97,전주시 완산구,20210417,토요일,외지인(b),124838.0
98,전주시 완산구,20210310,수요일,외지인(b),92197.0
99,전주시 완산구,20210312,금요일,외지인(b),101391.5
100,전주시 완산구,20210311,목요일,외지인(b),93054.5
101,전주시 완산구,20210314,일요일,외지인(b),107040.5
102,전주시 완산구,20210313,토요일,외지인(b),132877.5
103,전주시 완산구,20210316,화요일,외지인(b),94927.0
104,전주시 완산구,20210315,월요일,외지인(b),94367.0
105,전주시 완산구,20210318,목요일,외지인(b),97398.0
106,전주시 완산구,20210317,수요일,외지인(b),95697.0
107,전주시 완산구,20210319,금요일,외지인(b),108461.5
108,전주시 완산구,20210320,토요일,외지인(b),130112.5
109,전주시 완산구,20210303,수요일,외지인(b),84374.5
110,전주시 완산구,20210302,화요일,외지인(b),81462.5
111,전주시 완산구,20210304,목요일,외지인(b),82446.0
112,전주시 완산구,20210306,토요일,외지인(b),119609.0
113,전주시 완산구,20210305,금요일,외지인(b),95879.0
114,전주시 완산구,20210307,일요일,외지인(b),99253.0
115,전주시 완산구,20210309,화요일,외지인(b),89908.0
116,전주시 완산구,20210308,월요일,외지인(b),87524.5
117,전주시 완산구,20210514,금요일,외지인(b),98430.5
118,전주시 완산구,20210513,목요일,외지인(b),83979.0
119,전주시 완산구,20210512,수요일,외지인(b),82540.5
120,전주시 완산구,20210511,화요일,외지인(b),76849.5
121,전주시 완산구,20210516,일요일,외지인(b),98367.5
122,전주시 완산구,20210515,토요일,외지인(b),131201.0
123,전주시 완산구,20210501,토요일,외지인(b),135590.0
124,전주시 완산구,20210430,금요일,외지인(b),105164.5
125,전주시 완산구,20210429,목요일,외지인(b),87003.0
126,전주시 완산구,20210428,수요일,외지인(b),84640.5
127,전주시 완산구,20210503,월요일,외지인(b),84647.5
128,전주시 완산구,20210502,일요일,외지인(b),112833.0
